player_key,player_id,player_image,player_name,player_number,player_country,player_type,player_age,player_match_played,player_goals,player_yellow_cards,player_red_cards,player_injured,player_substitute_out,player_substitutes_on_bench,player_assists,player_is_captain,player_shots_total,player_goals_conceded,player_fouls_committed,player_tackles,player_blocks,player_crosses_total,player_interceptions,player_clearances,player_dispossesed,player_saves,player_inside_box_saves,player_duels_total,player_duels_won,player_dribble_attempts,player_dribble_succ,player_pen_comm,player_pen_won,player_pen_scored,player_pen_missed,player_passes,player_passes_accuracy,player_key_passes,player_woordworks,player_rating,player_birthdate
4261184536,4261184536,Indisponible,D. Pierre,23,Indisponible,Defenders,25,2,0,0,0,No,0,0,1,0,1,0,1,2,Indisponible,4,4,12,1,Indisponible,Indisponible,16,9,6,3,Indisponible,Indisponible,0,0,57,41,1,Indisponible,7.00,1998-01-21
3848455977,3848455977,https://apiv3.apifootball.com/badges/players/25107_j-saint-louis.jpg,J. Saint-Louis,13,Indisponible,Defenders,29,1,0,0,0,No,0,1,0,0,Indisponible,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1,Indisponible,Indisponible,Indisponible,1,1,Indisponible,Indisponible,Indisponible,Indisponible,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1993-06-24
1212354691,1212354691,Indisponible,D. Camille,16,Indisponible,Midfielders,26,2,0,0,0,No,2,0,0,0,Indisponible,0,Indisponible,Indisponible,Indisponible,Indisponible,2,1,2,Indisponible,Indisponible,8,2,2,1,Indisponible,Indisponible,0,0,45,32,Indisponible,Indisponible,6.30,1996-09-29
1752868949,1752868949,Indisponible,E. Déjean,30,Indisponible,Midfielders,24,2,0,0,0,No,1,0,0,0,2,0,1,2,Indisponible,1,Indisponible,1,2,Indisponible,Indisponible,23,15,9,5,Indisponible,Indisponible,0,0,39,27,1,Indisponible,6.80,1998-10-20
1546702215,1546702215,https://apiv3.apifootball.com/badges/players/11665_k-georges.jpg,K. Georges,8,Indisponible,Midfielders,29,1,0,0,0,No,0,1,0,0,Indisponible,0,Indisponible,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1,1,Indisponible,Indisponible,Indisponible,Indisponible,0,0,2,1,Indisponible,Indisponible,Indisponible,1994-04-10
1607973973,1607973973,https://apiv3.apifootball.com/badges/players/233623_s-jeudi.jpg,S. Jeudi,9,Indisponible,Midfielders,18,0,0,0,0,No,0,1,0,0,Indisponible,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2004-10-17
2323561914,2323561914,Indisponible,W. Loute,Indisponible,Indisponible,Midfielders,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,No,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2004-07-28
3360780408,3360780408,Indisponible,L. Merville,4,Indisponible,Midfielders,24,1,0,0,0,No,0,2,0,0,Indisponible,0,Indisponible,Indisponible,Indisponible,Indisponible,1,Indisponible,Indisponible,Indisponible,Indisponible,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,0,0,3,2,Indisponible,Indisponible,6.20,1998-09-04
2713073830,2713073830,Indisponible,J. Parima,18,Indisponible,Midfielders,26,2,0,0,0,No,0,2,0,0,Indisponible,0,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,0,0,15,13,1,Indisponible,6.90,1997-02-12
1061429269,1061429269,Indisponible,L. Pierre,15,Indisponible,Midfielders,24,1,0,0,0,No,1,1,0,0,Indisponible,0,2,2,1,Indisponible,1,7,Indisponible,Indisponible,Indisponible,6,4,1,1,Indisponible,Indisponible,0,0,14,9,Indisponible,Indisponible,6.90,1999-02-19
4226527171,4226527171,Indisponible,W. Pierre,27,Indisponible,Midfielders,18,2,0,0,0,No,0,2,0,0,1,0,1,3,Indisponible,Indisponible,1,Indisponible,1,Indisponible,Indisponible,8,6,1,1,Indisponible,Indisponible,0,0,26,22,1,Indisponible,6.70,2004-12-30
117605956,117605956,Indisponible,P. Revanche,98,Indisponible,Midfielders,21,0,0,0,0,No,0,1,0,0,Indisponible,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2002-02-10
1640607443,1640607443,https://apiv3.apifootball.com/badges/players/99374_s-saba.jpg,S. Saba,77,Indisponible,Midfielders,30,3,0,1,0,No,0,0,0,2,2,0,4,9,Indisponible,3,5,8,3,Indisponible,Indisponible,27,12,2,1,Indisponible,Indisponible,0,0,63,48,1,Indisponible,6.50,1993-02-24
2654145093,2654145093,Indisponible,W. Saint-Félix,17,Indisponible,Midfielders,25,2,0,0,0,No,0,0,0,0,Indisponible,0,2,2,3,2,4,15,Indisponible,Indisponible,Indisponible,17,6,3,2,Indisponible,Indisponible,0,0,56,46,1,Indisponible,7.20,1997-10-01
3726472242,3726472242,https://apiv3.apifootball.com/badges/players/233630_s-san-millan.jpg,S. San Millán,14,Indisponible,Midfielders,18,1,0,1,0,No,0,3,0,0,Indisponible,0,1,Indisponible,Indisponible,Indisponible,Indisponible,1,Indisponible,Indisponible,Indisponible,2,1,Indisponible,Indisponible,Indisponible,Indisponible,0,0,3,1,Indisponible,Indisponible,6.30,2004-06-25
1446372827,1446372827,Indisponible,J. Védrine,7,Indisponible,Midfielders,20,2,0,0,0,No,2,0,0,0,2,0,3,2,Indisponible,2,1,Indisponible,3,Indisponible,Indisponible,15,6,2,1,Indisponible,Indisponible,0,0,29,20,Indisponible,Indisponible,6.55,2002-05-08
1090719315,1090719315,https://apiv3.apifootball.com/badges/players/233632_m-chery.jpg,M. Chéry,20,Indisponible,Forwards,25,3,2,0,0,No,2,0,0,0,10,0,1,2,1,1,Indisponible,8,4,Indisponible,Indisponible,26,15,4,Indisponible,Indisponible,Indisponible,0,0,37,29,1,Indisponible,7.30,1997-11-13
3909937000,3909937000,Indisponible,L. Delinois,97,Indisponible,Forwards,18,0,0,0,0,No,0,1,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2004-10-05
2273775773,2273775773,https://apiv3.apifootball.com/badges/players/27579_d-fede.jpg,D. Fédé,29,Indisponible,Forwards,29,2,0,1,0,No,0,1,0,0,1,0,4,Indisponible,Indisponible,Indisponible,Indisponible,2,1,Indisponible,Indisponible,13,8,5,3,Indisponible,Indisponible,0,0,18,13,Indisponible,Indisponible,6.50,1994-03-28
3912514259,3912514259,Indisponible,S. Guillaume,11,Indisponible,Forwards,24,2,0,0,0,No,1,1,0,0,2,0,1,2,Indisponible,Indisponible,1,1,2,Indisponible,Indisponible,10,4,Indisponible,Indisponible,Indisponible,Indisponible,0,0,23,18,1,Indisponible,6.70,1998-06-02
2814495894,2814495894,Indisponible,J. Leriche,5,Indisponible,Forwards,20,1,0,1,0,No,1,1,0,0,Indisponible,0,1,1,Indisponible,1,3,1,Indisponible,Indisponible,Indisponible,2,1,Indisponible,Indisponible,Indisponible,Indisponible,0,0,15,13,Indisponible,Indisponible,6.20,2003-01-27
3482571055,3482571055,Indisponible,R. Louima,10,Indisponible,Forwards,26,2,0,0,0,No,0,0,1,0,1,0,1,2,Indisponible,2,Indisponible,Indisponible,2,Indisponible,Indisponible,24,16,10,7,Indisponible,Indisponible,0,0,45,38,5,Indisponible,6.95,1997-04-03
1328469146,1328469146,Indisponible,F. Oslin,19,Indisponible,Forwards,27,0,0,0,0,No,0,2,0,0,Indisponible,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1996-03-07
1841729725,1841729725,Indisponible,S. Phanor,Indisponible,Indisponible,Forwards,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,No,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2004-12-17
2573603815,2573603815,Indisponible,C. Tida,Indisponible,Indisponible,Forwards,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,No,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1996-12-07
302064851,302064851,Indisponible,M. Laínez,Indisponible,Indisponible,Goalkeepers,Indisponible,0,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible
2904638597,2904638597,https://apiv3.apifootball.com/badges/players/27181_l-lopez.jpg,L. López,Indisponible,Indisponible,Goalkeepers,Indisponible,0,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1993-09-13
1291819586,1291819586,Indisponible,M. Perelló,Indisponible,Indisponible,Goalkeepers,Indisponible,2,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1998-07-11
39888851,39888851,Indisponible,B. Ramos,Indisponible,Indisponible,Goalkeepers,Indisponible,0,0,0,0,No,0,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2001-08-08
2834044147,2834044147,Indisponible,O. Rodríguez,Indisponible,Indisponible,Goalkeepers,Indisponible,0,0,0,0,No,0,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2003-01-01
2646826045,2646826045,Indisponible,B. Castillo,Indisponible,Indisponible,Defenders,Indisponible,0,0,0,0,No,0,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible
286091184,286091184,https://apiv3.apifootball.com/badges/players/57243_f-flores.jpg,F. Flores,Indisponible,Indisponible,Defenders,Indisponible,2,1,1,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1996-05-18
2649884859,2649884859,https://apiv3.apifootball.com/badges/players/32855_d-garcia.jpg,D. García,Indisponible,Indisponible,Defenders,Indisponible,2,0,1,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1996-02-17
1053334828,1053334828,https://apiv3.apifootball.com/badges/players/211442_d-mencia.jpg,D. Mencia,Indisponible,Indisponible,Defenders,Indisponible,0,0,0,0,No,0,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2003-04-09
8481941,8481941,https://apiv3.apifootball.com/badges/players/60023_g-montes.jpg,G. Montes,Indisponible,Indisponible,Defenders,Indisponible,1,0,0,0,No,0,2,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1996-06-23
464318457,464318457,Indisponible,E. Rivas,Indisponible,Indisponible,Defenders,Indisponible,1,0,0,0,No,1,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1999-11-20
739647049,739647049,Indisponible,A. Urbina,Indisponible,Indisponible,Defenders,Indisponible,1,0,0,0,No,1,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1995-11-04
3774993912,3774993912,Indisponible,A. Barahona,Indisponible,Indisponible,Midfielders,Indisponible,0,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2000-02-10
159896362,159896362,https://apiv3.apifootball.com/badges/players/33647_j-benavidez.jpg,J. Benavidez,Indisponible,Indisponible,Midfielders,Indisponible,2,0,0,0,No,1,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1995-12-26
200694020,200694020,Indisponible,M. Carrasco,Indisponible,Indisponible,Midfielders,Indisponible,2,0,0,0,No,1,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2003-06-10
1185121919,1185121919,Indisponible,M. Flores,Indisponible,Indisponible,Midfielders,Indisponible,2,0,2,0,No,1,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1996-07-09
1029236117,1029236117,https://apiv3.apifootball.com/badges/players/223930_c-innella.jpg,C. Innella,Indisponible,Indisponible,Midfielders,Indisponible,1,0,0,0,No,0,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1990-10-23
797629576,797629576,Indisponible,C. Mejía,Indisponible,Indisponible,Midfielders,Indisponible,2,0,0,0,No,1,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1997-03-23
1044638404,1044638404,Indisponible,R. Osorto,Indisponible,Indisponible,Midfielders,Indisponible,1,0,0,0,No,0,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2006-01-18
522751080,522751080,Indisponible,C. Pike,Indisponible,Indisponible,Midfielders,Indisponible,1,0,0,0,No,0,2,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2004-01-05
601452244,601452244,Indisponible,W. Quaye,Indisponible,Indisponible,Midfielders,Indisponible,1,0,1,0,No,0,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1998-04-08
1959668084,1959668084,https://apiv3.apifootball.com/badges/players/163390_a-tatum.jpg,A. Tatum,Indisponible,Indisponible,Midfielders,Indisponible,2,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2005-06-02
127402621,127402621,Indisponible,M. Velásquez,Indisponible,Indisponible,Midfielders,Indisponible,0,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2001-04-22
2114771607,2114771607,https://apiv3.apifootball.com/badges/players/13215_j-vieyra.jpg,J. Vieyra,Indisponible,Indisponible,Midfielders,Indisponible,2,1,0,0,No,2,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1992-04-20
63511010,63511010,Indisponible,A. Zúñiga,Indisponible,Indisponible,Midfielders,Indisponible,0,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2003-11-04
3801480241,3801480241,https://apiv3.apifootball.com/badges/players/118820_m-aceituno.jpg,M. Aceituno,Indisponible,Indisponible,Forwards,Indisponible,1,0,0,0,No,1,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2003-12-28
2629428212,2629428212,https://apiv3.apifootball.com/badges/players/163389_e-arzu.jpg,E. Arzú,Indisponible,Indisponible,Forwards,Indisponible,1,0,0,0,No,0,2,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2004-05-19
3288329943,3288329943,Indisponible,D. Carter,Indisponible,Indisponible,Forwards,Indisponible,2,1,1,0,No,1,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2003-09-12
3143234157,3143234157,Indisponible,I. Mejía,Indisponible,Indisponible,Forwards,Indisponible,0,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible
2141883754,2141883754,Indisponible,D. Ramírez,Indisponible,Indisponible,Forwards,Indisponible,1,0,0,0,No,0,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2001-04-15
1226622686,1226622686,Indisponible,R. Rocca,Indisponible,Indisponible,Forwards,Indisponible,0,0,0,0,No,0,2,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1988-11-22
3036208705,3036208705,Indisponible,E. Urbina,Indisponible,Indisponible,Forwards,Indisponible,0,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2004-06-24
1074510208,1074510208,Indisponible,Ó. Villa,Indisponible,Indisponible,Forwards,Indisponible,1,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1994-07-15
1791231847,1791231847,https://apiv3.apifootball.com/badges/players/42332_d-vuelto.jpg,D. Vuelto,Indisponible,Indisponible,Forwards,Indisponible,1,0,0,0,No,0,2,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1998-01-15
934596345,934596345,https://apiv3.apifootball.com/badges/players/65598_j-hernandez.jpg,J. Hernández,1,Indisponible,Goalkeepers,26,0,0,0,0,No,0,3,0,0,Indisponible,9,Indisponible,1,Indisponible,Indisponible,Indisponible,4,Indisponible,21,10,5,4,Indisponible,Indisponible,Indisponible,Indisponible,0,0,170,95,Indisponible,Indisponible,7.02,1997-05-01
151533234,151533234,https://apiv3.apifootball.com/badges/players/22651_c-vargas.jpg,C. Vargas,12,Indisponible,Goalkeepers,34,3,0,0,0,No,0,0,0,1,Indisponible,41,2,1,Indisponible,Indisponible,1,19,Indisponible,106,55,11,7,2,1,Indisponible,Indisponible,0,0,1132,713,3,Indisponible,6.87,1989-03-09
2409910788,2409910788,Indisponible,E. Arce,Indisponible,Indisponible,Goalkeepers,20,0,0,0,0,No,0,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible
3280293540,3280293540,https://apiv3.apifootball.com/badges/players/119373_m-nervo.jpg,M. Nervo,2,Indisponible,Defenders,32,3,0,0,0,No,0,0,0,11,13,0,21,20,43,1,47,140,2,Indisponible,Indisponible,241,129,2,1,Indisponible,Indisponible,0,0,1348,1140,5,Indisponible,6.87,1991-01-06
3251416225,3251416225,https://apiv3.apifootball.com/badges/players/94591_i-dominguez.jpg,I. Domínguez,3,Indisponible,Defenders,23,0,0,0,0,No,0,3,0,0,Indisponible,0,Indisponible,2,Indisponible,1,1,Indisponible,1,Indisponible,Indisponible,5,3,Indisponible,Indisponible,Indisponible,Indisponible,0,0,12,9,1,Indisponible,6.20,2000-06-02
1412807058,1412807058,https://apiv3.apifootball.com/badges/players/24907_j-abella.jpg,J. Abella,4,Indisponible,Defenders,29,3,0,0,0,No,0,0,0,0,10,0,17,51,10,66,25,59,4,Indisponible,Indisponible,176,97,12,5,Indisponible,Indisponible,0,0,681,526,12,Indisponible,6.75,1994-02-10
4011878539,4011878539,https://apiv3.apifootball.com/badges/players/7875_a-santamaria.jpg,A. Santamaría,5,Indisponible,Defenders,31,3,0,2,0,No,0,0,1,0,6,0,21,43,15,10,38,67,1,Indisponible,Indisponible,182,104,11,8,Indisponible,Indisponible,0,0,880,707,12,Indisponible,6.86,1992-01-10
